step,action,eef_pos
154,[ 0.00957044 -0.24978438  0.00402143  1.        ],[-0.00850677 -0.13257362  0.78640429]
155,[ 0.0097724  -0.24977477  0.00413068  1.        ],[-0.00855785 -0.13575311  0.78636142]
156,[ 0.00997658 -0.24976484  0.00424178  1.        ],[-0.00860571 -0.13893204  0.78631975]
157,[ 0.01018304 -0.24975456  0.0043548   1.        ],[-0.0086503 -0.1421104  0.7862793]
158,[ 0.01039186 -0.24974393  0.00446979  1.        ],[-0.0086916  -0.14528817  0.78624007]
159,[ 0.0106031  -0.24973293  0.00458683  1.        ],[-0.00872958 -0.14846533  0.7862021 ]
160,[ 0.01081682 -0.24972155  0.00470597  1.        ],[-0.0087642  -0.15164184  0.78616541]
161,[ 0.01103311 -0.24970977  0.0048273   1.        ],[-0.00879543 -0.1548177   0.78613001]
162,[ 0.01125203 -0.24969758  0.00495089  1.        ],[-0.00882322 -0.15799286  0.78609593]
163,[ 0.01147367 -0.24968496  0.00507682  1.        ],[-0.00884754 -0.16116731  0.7860632 ]
164,[ 0.0116981  -0.24967191  0.00520518  1.        ],[-0.00886835 -0.164341    0.78603184]
165,[ 0.01192541 -0.24965839  0.00533605  1.        ],[-0.00888561 -0.16751391  0.78600186]
166,[ 0.01215569 -0.24964439  0.00546953  1.        ],[-0.00889928 -0.170686    0.78597331]
167,[ 0.01238903 -0.2496299   0.00560571  1.        ],[-0.00890931 -0.17385724  0.7859462 ]
168,[ 0.01262553 -0.24961489  0.0057447   1.        ],[-0.00891565 -0.1770276   0.78592057]
169,[ 0.01286529 -0.24959934  0.00588662  1.        ],[-0.00891826 -0.18019704  0.78589645]
170,[ 0.01310841 -0.24958323  0.00603156  1.        ],[-0.00891708 -0.18336552  0.78587386]
171,[ 0.01335501 -0.24956653  0.00617967  1.        ],[-0.00891207 -0.18653301  0.78585285]
172,[ 0.01360519 -0.24954923  0.00633106  1.        ],[-0.00890317 -0.18969947  0.78583344]
173,[ 0.01385908 -0.24953128  0.00648587  1.        ],[-0.00889031 -0.19286487  0.78581567]
174,[ 0.0141168  -0.24951266  0.00664424  1.        ],[-0.00887345 -0.19602917  0.78579959]
175,[ 0.01437848 -0.24949335  0.00680632  1.        ],[-0.00885252 -0.19919233  0.78578523]
176,[ 0.01464426 -0.24947331  0.00697228  1.        ],[-0.00882744 -0.20235432  0.78577264]
177,[ 0.01491427 -0.24945251  0.00714228  1.        ],[-0.00879817 -0.20551509  0.78576186]
178,[ 0.01518868 -0.2494309   0.0073165   1.        ],[-0.00876462 -0.20867461  0.78575294]
179,[ 0.01546764 -0.24940845  0.00749514  1.        ],[-0.00872673 -0.21183285  0.78574593]
180,[ 0.01575133 -0.24938512  0.00767839  1.        ],[-0.00868441 -0.21498975  0.78574089]
181,[ 0.01603991 -0.24936086  0.00786648  1.        ],[-0.00863759 -0.21814529  0.78573787]
182,[ 0.01633358 -0.24933563  0.00805963  1.        ],[-0.00858619 -0.22129942  0.78573693]
183,[ 0.01663254 -0.24930937  0.00825811  1.        ],[-0.00853013 -0.2244521   0.78573813]
184,[ 0.01693702 -0.24928203  0.00846216  1.        ],[-0.00846931 -0.2276033   0.78574154]
185,[ 0.01724724 -0.24925354  0.00867209  1.        ],[-0.00840365 -0.23075298  0.78574723]
186,[ 0.01756346 -0.24922384  0.0088882   1.        ],[-0.00833306 -0.23390109  0.78575527]
187,[ 0.01788594 -0.24919287  0.00911083  1.        ],[-0.00825743 -0.2370476   0.78576573]
188,[ 0.01821499 -0.24916054  0.00934033  1.        ],[-0.00817668 -0.24019246  0.7857787 ]
189,[ 0.01855091 -0.24912676  0.0095771   1.        ],[-0.0080907  -0.24333563  0.78579427]
190,[ 0.01889407 -0.24909145  0.00982157  1.        ],[-0.00799938 -0.24647708  0.78581252]
191,[ 0.01924483 -0.24905451  0.01007421  1.        ],[-0.00790261 -0.24961675  0.78583355]
192,[ 0.01960361 -0.24901581  0.01033551  1.        ],[-0.00780028 -0.25275462  0.78585746]
193,[ 0.01997088 -0.24897525  0.01060606  1.        ],[-0.00769227 -0.25589063  0.78588436]
194,[ 0.02034715 -0.24893268  0.01088645  1.        ],[-0.00757846 -0.25902475  0.78591437]
195,[ 0.02073298 -0.24888795  0.01117736  1.        ],[-0.00745872 -0.26215693  0.78594761]
