step,action,eef_pos
110,[ 0.00183003 -0.00231368 -0.2499826   1.        ],[-0.00122855  0.00143444  0.94011174]
111,[ 0.00204589 -0.00238877 -0.24998022  1.        ],[-0.00133     0.00144564  0.93671879]
112,[ 0.00226604 -0.00246306 -0.2499776   1.        ],[-0.00142811  0.00145441  0.93332636]
113,[ 0.00249076 -0.00253662 -0.24997472  1.        ],[-0.00152284  0.00146085  0.92993441]
114,[ 0.00272033 -0.00260958 -0.24997158  1.        ],[-0.00161417  0.00146506  0.92654293]
115,[ 0.00295505 -0.00268208 -0.24996815  1.        ],[-0.00170205  0.00146716  0.92315191]
116,[ 0.00319524 -0.00275428 -0.24996441  1.        ],[-0.00178642  0.00146725  0.91976134]
117,[ 0.0034412  -0.00282637 -0.24996034  1.        ],[-0.00186722  0.00146543  0.91637122]
118,[ 0.00369327 -0.00289855 -0.24995591  1.        ],[-0.00194439  0.00146182  0.91298154]
119,[ 0.00395182 -0.00297105 -0.24995111  1.        ],[-0.00201783  0.00145652  0.90959229]
120,[ 0.00421724 -0.0030441  -0.24994589  1.        ],[-0.00208748  0.00144961  0.90620349]
121,[ 0.00448994 -0.00311795 -0.24994023  1.        ],[-0.00215325  0.00144119  0.90281512]
122,[ 0.00477038 -0.00319286 -0.24993409  1.        ],[-0.00221504  0.00143135  0.89942718]
123,[ 0.00505908 -0.00326914 -0.24992743  1.        ],[-0.00227276  0.00142014  0.89603968]
124,[ 0.00535657 -0.00334707 -0.2499202   1.        ],[-0.00232631  0.00140766  0.89265262]
125,[ 0.0056635  -0.00342701 -0.24991235  1.        ],[-0.00237556  0.00139396  0.88926599]
126,[ 0.00598052 -0.00350931 -0.24990382  1.        ],[-0.00242042  0.00137909  0.8858798 ]
127,[ 0.00630841 -0.00359437 -0.24989455  1.        ],[-0.00246074  0.00136312  0.88249404]
128,[ 0.00664802 -0.00368265 -0.24988446  1.        ],[-0.00249641  0.00134609  0.87910872]
129,[ 0.00700029 -0.00377463 -0.24987346  1.        ],[-0.00252727  0.00132804  0.87572383]
130,[ 0.00736631 -0.00387088 -0.24986147  1.        ],[-0.00255318  0.00130901  0.87233938]
131,[ 0.00774728 -0.00397203 -0.24984836  1.        ],[-0.00257395  0.00128903  0.86895537]
132,[ 0.00814461 -0.0040788  -0.249834    1.        ],[-0.00258942  0.00126812  0.8655718 ]
133,[ 0.00855985 -0.00419202 -0.24981825  1.        ],[-0.00259937  0.00124626  0.86218868]
134,[ 0.00899483 -0.00431253 -0.24980091  1.        ],[-0.00260359  0.00122353  0.85880601]
135,[ 0.00945162 -0.00444171 -0.24978178  1.        ],[-0.00260182  0.00119994  0.85542381]
136,[ 0.00993265 -0.00458086 -0.2497606   1.        ],[-0.0025938   0.0011753   0.85204208]
137,[ 0.01044079 -0.00473091 -0.24973708  1.        ],[-0.00257923  0.00114937  0.84866082]
138,[ 0.01097942 -0.00489269 -0.24971086  1.        ],[-0.00255778  0.00112187  0.84528006]
139,[ 0.01155262 -0.00506711 -0.24968152  1.        ],[-0.00252906  0.00109254  0.84189979]
140,[ 0.01216531 -0.00525535 -0.24964853  1.        ],[-0.00249267  0.00106114  0.83852004]
141,[ 0.01282354 -0.00545905 -0.24961121  1.        ],[-0.00244812  0.00102746  0.83514082]
142,[ 0.01353485 -0.00568049 -0.24956871  1.        ],[-0.00239485  0.00099129  0.83176215]
143,[ 0.01430874 -0.00592276 -0.2495199   1.        ],[-0.00233222  0.00095246  0.82838405]
144,[ 0.01515744 -0.00619016 -0.24946329  1.        ],[-0.00225946  0.00091077  0.82500655]
145,[ 0.01609708 -0.0064886  -0.24939684  1.        ],[-0.00217566  0.00086603  0.82162968]
146,[ 0.01714943 -0.00682638 -0.24931766  1.        ],[-2.07969989e-03  8.17988402e-04  8.18253508e-01]
