step,action,eef_pos,drawer_pos 
450,[0.  0.1 0.  0.  0.  0.  1. ],[-0.1395342  -0.27098647  1.02079863  1.        ],-0.2879864662209031
451,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13953489 -0.26994149  1.02079906  1.        ],-0.28694149422528864
452,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13953557 -0.26889703  1.02079949  1.        ],-0.28589702667192546
453,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13953623 -0.26785308  1.02079993  1.        ],-0.2848530798408242
454,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13953689 -0.26680967  1.02080037  1.        ],-0.28380966700834986
455,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13953754 -0.2657668   1.02080081  1.        ],-0.28276679828854473
456,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13953818 -0.26472448  1.02080126  1.        ],-0.2817244806922836
457,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13953881 -0.26368272  1.0208017   1.        ],-0.2806827183487466
458,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13953944 -0.26264151  1.02080216  1.        ],-0.27964151283851996
459,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13954005 -0.26160086  1.02080261  1.        ],-0.27860086359393577
460,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13954066 -0.26056077  1.02080307  1.        ],-0.2775607683293171
461,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13954127 -0.25952122  1.02080352  1.        ],-0.27652122347106534
462,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13954186 -0.25848222  1.02080398  1.        ],-0.27548222456457006
463,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13954245 -0.25744377  1.02080444  1.        ],-0.2744437666414761
464,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13954304 -0.25640584  1.02080491  1.        ],-0.2734058445366553
465,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13954362 -0.25536845  1.02080537  1.        ],-0.2723684531492444
466,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13954419 -0.25433159  1.02080583  1.        ],-0.27133158764621856
467,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13954476 -0.25329524  1.0208063   1.        ],-0.2702952436102326
468,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13954532 -0.25225942  1.02080677  1.        ],-0.2692594171358864
469,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13954587 -0.2512241   1.02080723  1.        ],-0.2682241048802367
470,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13954642 -0.2501893   1.0208077   1.        ],-0.26718930407440084
471,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13954697 -0.24915501  1.02080817  1.        ],-0.2661550125035501
472,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13954751 -0.24812123  1.02080864  1.        ],-0.26512122846258657
473,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13954805 -0.24708795  1.02080911  1.        ],-0.26408795069444696
474,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13954858 -0.24605518  1.02080958  1.        ],-0.2630551783173689
475,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13954911 -0.24502291  1.02081005  1.        ],-0.26202291074666134
476,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13954964 -0.24399115  1.02081052  1.        ],-0.26099114761564707
477,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13955016 -0.24295989  1.02081099  1.        ],-0.25995988869952014
478,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13955067 -0.24192913  1.02081146  1.        ],-0.2589291338449654
479,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13955119 -0.24089888  1.02081193  1.        ],-0.25789888290753105
480,[0.  0.1 0.  0.  0.  0.  1. ],[-0.1395517  -0.23986914  1.0208124   1.        ],-0.2568691356979866
481,[0.  0.1 0.  0.  0.  0.  1. ],[-0.1395522  -0.23883989  1.02081287  1.        ],-0.25583989193822276
482,[0.  0.1 0.  0.  0.  0.  1. ],[-0.1395527  -0.23781115  1.02081334  1.        ],-0.25481115122670506
483,[0.  0.1 0.  0.  0.  0.  1. ],[-0.1395532  -0.23678291  1.02081381  1.        ],-0.25378291301304445
484,[0.  0.1 0.  0.  0.  0.  1. ],[-0.1395537  -0.23575518  1.02081427  1.        ],-0.2527551765809146
485,[0.  0.1 0.  0.  0.  0.  1. ],[-0.1395542  -0.23472794  1.02081474  1.        ],-0.25172794103831864
486,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13955469 -0.23370121  1.02081521  1.        ],-0.25070120531407103
487,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13955517 -0.23267497  1.02081567  1.        ],-0.24967496815929813
488,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13955566 -0.23164923  1.02081614  1.        ],-0.24864922815277085
489,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13955614 -0.23062398  1.0208166   1.        ],-0.24762398370894984
490,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13955662 -0.22959923  1.02081707  1.        ],-0.24659923308770643
491,[0.  0.1 0.  0.  0.  0.  1. ],[-0.1395571  -0.22857497  1.02081753  1.        ],-0.24557497440483317
492,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13955758 -0.22755121  1.02081799  1.        ],-0.2445512056425747
493,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13955805 -0.22652792  1.02081845  1.        ],-0.24352792465958234
494,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13955853 -0.22550513  1.02081891  1.        ],-0.2425051291998228
495,[0.  0.1 0.  0.  0.  0.  1. ],[-0.139559   -0.22448282  1.02081936  1.        ],-0.24148281690012635
496,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13955946 -0.22346099  1.02081982  1.        ],-0.2404609852961751
497,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13955993 -0.22243963  1.02082027  1.        ],-0.23943963182685724
498,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13956039 -0.22141875  1.02082073  1.        ],-0.23841875383698846
499,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13956086 -0.22039835  1.02082118  1.        ],-0.2373983485784975
500,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13956132 -0.21937841  1.02082163  1.        ],-0.23637841321021796
501,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13956178 -0.21835894  1.02082208  1.        ],-0.2353589447964658
502,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13956223 -0.21733994  1.02082253  1.        ],-0.23433994030462774
503,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13956269 -0.2163214   1.02082297  1.        ],-0.23332139660197
504,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13956314 -0.21530331  1.02082341  1.        ],-0.23230331045189379
505,[0.  0.1 0.  0.  0.  0.  1. ],[-0.1395636  -0.21428568  1.02082386  1.        ],-0.23128567850985515
506,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13956405 -0.2132685   1.0208243   1.        ],-0.23026849731913468
507,[0.  0.1 0.  0.  0.  0.  1. ],[-0.1395645  -0.21225176  1.02082474  1.        ],-0.22925176330664243
508,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13956495 -0.21123547  1.02082517  1.        ],-0.22823547277889794
509,[0.  0.1 0.  0.  0.  0.  1. ],[-0.1395654  -0.21021962  1.02082561  1.        ],-0.2272196219183117
510,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13956585 -0.20920421  1.02082604  1.        ],-0.2262042067798637
511,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13956629 -0.20818922  1.02082647  1.        ],-0.22518922328824637
512,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13956674 -0.20717467  1.0208269   1.        ],-0.22417466723552054
513,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13956718 -0.20616053  1.02082733  1.        ],-0.22316053427930987
514,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13956762 -0.20514682  1.02082776  1.        ],-0.22214681994153662
515,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13956807 -0.20413352  1.02082818  1.        ],-0.22113351960769623
516,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13956851 -0.20312063  1.0208286   1.        ],-0.2201206285266492
517,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13956895 -0.20210814  1.02082902  1.        ],-0.21910814181089688
518,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13956939 -0.20109605  1.02082944  1.        ],-0.21809605443731794
519,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13956983 -0.20008436  1.02082986  1.        ],-0.21708436124831598
520,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13957026 -0.19907306  1.02083027  1.        ],-0.21607305695334933
521,[0.  0.1 0.  0.  0.  0.  1. ],[-0.1395707  -0.19806214  1.02083068  1.        ],-0.21506213613080188
522,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13957114 -0.19705159  1.02083109  1.        ],-0.21405159323015593
523,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13957157 -0.19604142  1.0208315   1.        ],-0.21304142257444209
524,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13957201 -0.19503162  1.0208319   1.        ],-0.21203161836292733
525,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13957244 -0.19402217  1.02083231  1.        ],-0.211022174674027
526,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13957288 -0.19301309  1.02083271  1.        ],-0.2100130854684093
527,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13957331 -0.19200434  1.0208331   1.        ],-0.20900434459228023
528,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13957374 -0.19099595  1.0208335   1.        ],-0.20799594578083785
529,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13957417 -0.18998788  1.02083389  1.        ],-0.2069878826618745
530,[0.  0.1 0.  0.  0.  0.  1. ],[-0.1395746  -0.18898015  1.02083429  1.        ],-0.2059801487595302
531,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13957503 -0.18797274  1.02083467  1.        ],-0.20497273749818334
532,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13957546 -0.18696564  1.02083506  1.        ],-0.2039656422064725
533,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13957589 -0.18595886  1.02083545  1.        ],-0.20295885612144693
534,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13957632 -0.18495237  1.02083583  1.        ],-0.20195237239284203
535,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13957675 -0.18394618  1.02083621  1.        ],-0.20094618408746934
536,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13957718 -0.18294028  1.02083659  1.        ],-0.19994028419371945
537,[0.  0.1 0.  0.  0.  0.  1. ],[-0.1395776  -0.18193467  1.02083696  1.        ],-0.1989346656261684
538,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13957803 -0.18092932  1.02083733  1.        ],-0.19792932123028312
539,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13957845 -0.17992424  1.02083771  1.        ],-0.19692424378721107
540,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13957888 -0.17891943  1.02083807  1.        ],-0.19591942601865153
541,[0.  0.1 0.  0.  0.  0.  1. ],[-0.1395793  -0.17791486  1.02083844  1.        ],-0.19491486059178575
542,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13957972 -0.17691054  1.0208388   1.        ],-0.1939105401242689
543,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13958014 -0.17590646  1.02083916  1.        ],-0.19290645718925337
544,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13958056 -0.1749026   1.02083952  1.        ],-0.19190260432044254
545,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13958098 -0.17389897  1.02083988  1.        ],-0.19089897401715522
546,[0.  0.1 0.  0.  0.  0.  1. ],[-0.1395814  -0.17289556  1.02084023  1.        ],-0.1898955587493813
547,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13958182 -0.17189235  1.02084059  1.        ],-0.18889235096282314
548,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13958224 -0.17088934  1.02084094  1.        ],-0.18788934308389899
549,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13958265 -0.16988653  1.02084128  1.        ],-0.18688652752470003
550,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13958307 -0.1688839   1.02084163  1.        ],-0.18588389668787958
551,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13958348 -0.16788144  1.02084197  1.        ],-0.1848814429714697
552,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13958389 -0.16687916  1.02084231  1.        ],-0.1838791587736055
553,[0.  0.1 0.  0.  0.  0.  1. ],[-0.1395843  -0.16587704  1.02084265  1.        ],-0.18287703649714815
554,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13958472 -0.16487507  1.02084298  1.        ],-0.18187506855419372
555,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13958512 -0.16387325  1.02084332  1.        ],-0.18087324737046134
556,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13958553 -0.16287157  1.02084365  1.        ],-0.17987156538954902
557,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13958594 -0.16187002  1.02084397  1.        ],-0.17887001507704842
558,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13958634 -0.16086859  1.0208443   1.        ],-0.17786858892451662
559,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13958675 -0.15986728  1.02084462  1.        ],-0.17686727945329167
560,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13958715 -0.15886608  1.02084494  1.        ],-0.1758660792181581
561,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13958755 -0.15786498  1.02084526  1.        ],-0.17486498081084434
562,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13958795 -0.15686398  1.02084558  1.        ],-0.17386397686336524
563,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13958835 -0.15586306  1.02084589  1.        ],-0.17286306005119512
564,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13958875 -0.15486222  1.0208462   1.        ],-0.1718622230962804
565,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13958914 -0.15386146  1.02084651  1.        ],-0.17086145876988085
566,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13958954 -0.15286076  1.02084682  1.        ],-0.16986075989525212
567,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13958993 -0.15186012  1.02084713  1.        ],-0.16886011935016165
568,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13959032 -0.15085953  1.02084743  1.        ],-0.16785953006924414
569,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13959071 -0.14985899  1.02084773  1.        ],-0.16685898504620067
570,[0.  0.1 0.  0.  0.  0.  1. ],[-0.1395911  -0.14885848  1.02084803  1.        ],-0.16585847733583814
571,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13959148 -0.147858    1.02084832  1.        ],-0.16485800005595763
572,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13959186 -0.14685755  1.02084861  1.        ],-0.16385754638909722
573,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13959225 -0.14585711  1.0208489   1.        ],-0.16285710958412758
574,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13959263 -0.14485668  1.02084919  1.        ],-0.16185668295770828
575,[0.  0.1 0.  0.  0.  0.  1. ],[-0.139593   -0.14385626  1.02084948  1.        ],-0.16085625989561064
576,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13959338 -0.14285583  1.02084976  1.        ],-0.15985583385390972
577,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13959375 -0.1418554   1.02085004  1.        ],-0.15885539784666658
578,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13959412 -0.14085469  1.02085032  1.        ],-0.1578546891467329
579,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13959449 -0.13985287  1.02085059  1.        ],-0.1568528666191108
580,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13959486 -0.13884962  1.02085086  1.        ],-0.15584962390349322
581,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13959523 -0.13784518  1.02085113  1.        ],-0.1548451847860553
582,[0.  0.1 0.  0.  0.  0.  1. ],[-0.1395956  -0.13684003  1.02085139  1.        ],-0.15384003106117572
583,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13959598 -0.13583453  1.02085165  1.        ],-0.15283453224184784
584,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13959635 -0.13482898  1.0208519   1.        ],-0.15182897586887312
585,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13959673 -0.13382356  1.02085215  1.        ],-0.15082355501972633
586,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13959711 -0.13281833  1.0208524   1.        ],-0.149818330677862
587,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13959749 -0.13181347  1.02085264  1.        ],-0.14881347404130418
588,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13959788 -0.13080951  1.02085289  1.        ],-0.14780951003073822
589,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13959828 -0.12980712  1.02085312  1.        ],-0.14680712413291203
590,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13959868 -0.12880808  1.02085336  1.        ],-0.14580807588627243
591,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13959908 -0.12781245  1.0208536   1.        ],-0.14481245061809178
592,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13959948 -0.12681979  1.02085383  1.        ],-0.1438197905674915
593,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13959988 -0.1258295   1.02085406  1.        ],-0.14282950143554135
594,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13960028 -0.12484098  1.02085429  1.        ],-0.1418409770573879
595,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13960068 -0.12385365  1.02085451  1.        ],-0.1408536508258732
596,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13960108 -0.12286702  1.02085474  1.        ],-0.13986702140638924
597,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13960148 -0.12188067  1.02085496  1.        ],-0.13888066531746568
598,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13960187 -0.12089424  1.02085518  1.        ],-0.13789424102515396
599,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13960225 -0.11990749  1.0208554   1.        ],-0.13690748715435289
600,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13960263 -0.11892022  1.02085561  1.        ],-0.1359202166943838
601,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13960301 -0.11793231  1.02085583  1.        ],-0.13493230866368128
602,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13960338 -0.1169437   1.02085604  1.        ],-0.13394369838970438
603,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13960374 -0.11595437  1.02085624  1.        ],-0.1329543672998517
604,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13960411 -0.11496433  1.02085645  1.        ],-0.1319643328928309
605,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13960446 -0.11397364  1.02085666  1.        ],-0.13097363936586737
606,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13960482 -0.11298235  1.02085686  1.        ],-0.1299823492100463
607,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13960517 -0.11199054  1.02085706  1.        ],-0.12899053595273008
608,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13960551 -0.11099828  1.02085726  1.        ],-0.12799827812018647
609,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13960585 -0.11000565  1.02085745  1.        ],-0.1270056544126441
610,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13960619 -0.10901274  1.02085765  1.        ],-0.12601274002516488
611,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13960652 -0.1080196   1.02085784  1.        ],-0.12501960400782636
612,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13960685 -0.10702631  1.02085803  1.        ],-0.12402630753465901
613,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13960718 -0.1060329   1.02085822  1.        ],-0.12303290293951902
614,[0.  0.1 0.  0.  0.  0.  1. ],[-0.1396075  -0.10503943  1.02085841  1.        ],-0.12203943337576828
615,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13960782 -0.10404593  1.0208586   1.        ],-0.12104593296271987
616,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13960814 -0.10305243  1.02085878  1.        ],-0.12005242729303321
617,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13960845 -0.10205893  1.02085897  1.        ],-0.11905893418971496
618,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13960876 -0.10106546  1.02085915  1.        ],-0.11806546461753026
619,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13960907 -0.10007202  1.02085933  1.        ],-0.1170720236702349
620,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13960938 -0.09907861  1.0208595   1.        ],-0.11607861157116003
621,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13960968 -0.09808522  1.02085968  1.        ],-0.1150852246396689
622,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13960997 -0.09709186  1.02085985  1.        ],-0.11409185618942157
623,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961027 -0.0960985   1.02086002  1.        ],-0.11309849733599087
624,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961056 -0.09510514  1.02086019  1.        ],-0.1121051377010745
625,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961084 -0.09411177  1.02086036  1.        ],-0.11111176600839259
626,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961113 -0.09311837  1.02086053  1.        ],-0.11011837057241464
627,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961141 -0.09212494  1.02086069  1.        ],-0.10912493968555133
628,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961169 -0.09113146  1.02086085  1.        ],-0.10813146191251631
629,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961196 -0.09013793  1.02086101  1.        ],-0.10713792630246163
630,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961223 -0.08914432  1.02086117  1.        ],-0.10614432253043928
631,[0.  0.1 0.  0.  0.  0.  1. ],[-0.1396125  -0.08815064  1.02086132  1.        ],-0.10515064097989302
632,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961276 -0.08715687  1.02086148  1.        ],-0.10415687277752135
633,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961302 -0.08616301  1.02086163  1.        ],-0.10316300979101908
634,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961328 -0.08516904  1.02086178  1.        ],-0.1021690445991648
635,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961354 -0.08417497  1.02086192  1.        ],-0.10117497044249239
636,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961379 -0.08318078  1.02086207  1.        ],-0.1001807811615354
637,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961404 -0.08218647  1.02086221  1.        ],-0.09918647112836192
638,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961428 -0.08119204  1.02086235  1.        ],-0.09819203517597032
639,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961452 -0.08019747  1.02086249  1.        ],-0.09719746852900868
640,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961476 -0.07920277  1.02086262  1.        ],-0.09620276673835879
641,[0.  0.1 0.  0.  0.  0.  1. ],[-0.139615   -0.07820793  1.02086276  1.        ],-0.09520792562129932
642,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961523 -0.07721294  1.02086289  1.        ],-0.09421294120828519
643,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961546 -0.07621781  1.02086302  1.        ],-0.0932178096968401
644,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961568 -0.07522253  1.02086314  1.        ],-0.09222252741262378
645,[0.  0.1 0.  0.  0.  0.  1. ],[-0.1396159  -0.07422709  1.02086327  1.        ],-0.09122709077742706
646,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961612 -0.0732315   1.02086339  1.        ],-0.09023149628361594
647,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961634 -0.07223574  1.02086351  1.        ],-0.08923574047440262
648,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961655 -0.07123982  1.02086363  1.        ],-0.08823981992924007
649,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961676 -0.07024373  1.02086374  1.        ],-0.08724373125360459
650,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961697 -0.06924747  1.02086385  1.        ],-0.08624747107243985
651,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961717 -0.06825104  1.02086397  1.        ],-0.08525103602657329
652,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961737 -0.06725442  1.02086407  1.        ],-0.08425442277147177
653,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961757 -0.06625763  1.02086418  1.        ],-0.08325762797777006
654,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961777 -0.06526065  1.02086428  1.        ],-0.08226064833307697
655,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961796 -0.06426348  1.02086438  1.        ],-0.08126348054464821
656,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961815 -0.06326612  1.02086448  1.        ],-0.08026612134257369
657,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961833 -0.06226857  1.02086458  1.        ],-0.07926856748320535
658,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961852 -0.06127082  1.02086467  1.        ],-0.07827081575260987
659,[0.  0.1 0.  0.  0.  0.  1. ],[-0.1396187  -0.06027286  1.02086476  1.        ],-0.07727286296988234
660,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961887 -0.05927471  1.02086485  1.        ],-0.0762747059902057
661,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961905 -0.05827634  1.02086493  1.        ],-0.07527634170758107
662,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961922 -0.05727777  1.02086502  1.        ],-0.0742777670571815
663,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961939 -0.05627898  1.0208651   1.        ],-0.0732789790173143
664,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961955 -0.05527997  1.02086518  1.        ],-0.07227997461098715
665,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961971 -0.05428075  1.02086525  1.        ],-0.07128075090709723
666,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13961987 -0.05328131  1.02086533  1.        ],-0.07028130502126553
667,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962003 -0.05228163  1.0208654   1.        ],-0.06928163411635035
668,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962018 -0.05128174  1.02086547  1.        ],-0.06828173540266996
669,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962034 -0.05028161  1.02086553  1.        ],-0.06728160613797751
670,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962048 -0.04928124  1.0208656   1.        ],-0.06628124362721843
671,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962063 -0.04828065  1.02086566  1.        ],-0.06528064522210594
672,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962077 -0.04727981  1.02086571  1.        ],-0.0642798083205477
673,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962091 -0.04627873  1.02086577  1.        ],-0.06327873036595053
674,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13962105 -0.04527741  1.02086582  1.        ],-0.06227740884642683
